Paper Name:,Field,First Pass,Second Pass,Matches,FAIR Letter
"Automated, Unsupervised, and Auto-Parameterized Inference of Data Patterns and Anomaly Detection",F1.2. Different versions of the software are assigned distinct identifiers.,Yes,No,False,F
"Automated, Unsupervised, and Auto-Parameterized Inference of Data Patterns and Anomaly Detection",F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,Yes,No,False,F
"Automated, Unsupervised, and Auto-Parameterized Inference of Data Patterns and Anomaly Detection",F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,Yes,No,False,F
"Automated, Unsupervised, and Auto-Parameterized Inference of Data Patterns and Anomaly Detection","F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",Yes,No,False,F
"Automated, Unsupervised, and Auto-Parameterized Inference of Data Patterns and Anomaly Detection","I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,Yes,False,I
"Automated, Unsupervised, and Auto-Parameterized Inference of Data Patterns and Anomaly Detection","R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
Between Lines of Code: Unraveling the Distinct Patterns of Machine and Human Programmers,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),No,Yes,False,A
Between Lines of Code: Unraveling the Distinct Patterns of Machine and Human Programmers,"A2. Metadata are accessible, even when the software is no longer available.",No,Software is currently available,False,A
Between Lines of Code: Unraveling the Distinct Patterns of Machine and Human Programmers,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Yes,False,F
Between Lines of Code: Unraveling the Distinct Patterns of Machine and Human Programmers,F1.2. Different versions of the software are assigned distinct identifiers.,No,Yes,False,F
Between Lines of Code: Unraveling the Distinct Patterns of Machine and Human Programmers,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",No,Yes,False,I
Between Lines of Code: Unraveling the Distinct Patterns of Machine and Human Programmers,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,No,False,R
Between Lines of Code: Unraveling the Distinct Patterns of Machine and Human Programmers,R1.2. Software is associated with detailed provenance (version history).,No,Yes,False,R
Boosting Code-line-level Defect Prediction with Spectrum Information and Causality Analysis,"A2. Metadata are accessible, even when the software is no longer available.",No,Software is currently available,False,A
Boosting Code-line-level Defect Prediction with Spectrum Information and Causality Analysis,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: datasets used but not referenced appropriately,Yes,False,I
Boosting Code-line-level Defect Prediction with Spectrum Information and Causality Analysis,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,No,False,R
Boosting Code-line-level Defect Prediction with Spectrum Information and Causality Analysis,R1.2. Software is associated with detailed provenance (version history).,No,Yes,False,R
Boosting Code-line-level Defect Prediction with Spectrum Information and Causality Analysis,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",No: program uses external libraries but are not referenced appropriately,Yes,False,R
Boosting Code-line-level Defect Prediction with Spectrum Information and Causality Analysis,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
Boosting Static Resource Leak Detection via LLM-based Resource-Oriented Intention Inference,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,Yes,False,I
Boosting Static Resource Leak Detection via LLM-based Resource-Oriented Intention Inference,R1.1. Software is given a clear and accessible license.,Yes,No,False,R
Boosting Static Resource Leak Detection via LLM-based Resource-Oriented Intention Inference,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
Boosting Static Resource Leak Detection via LLM-based Resource-Oriented Intention Inference,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
Calibration and Correctness of Language Models for Code,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,Artefact Unavailable,False,I
Calibration and Correctness of Language Models for Code,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Artefact Unavailable,False,R
Calibration and Correctness of Language Models for Code,R1.1. Software is given a clear and accessible license.,No,Yes,False,R
Calibration and Correctness of Language Models for Code,R1.2. Software is associated with detailed provenance (version history).,Yes,Artefact Unavailable,False,R
Calibration and Correctness of Language Models for Code,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,Artefact Unavailable,False,R
Calibration and Correctness of Language Models for Code,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,Artefact Unavailable,False,R
Chatgpt Inaccuracy Mitigation During Technical Report Understanding: Are we There Yet?,"A2. Metadata are accessible, even when the software is no longer available.",Yes,Software is currently available,False,A
Chatgpt Inaccuracy Mitigation During Technical Report Understanding: Are we There Yet?,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: datasets used but not referenced appropriately,No: no datasets used,False,I
Chatgpt Inaccuracy Mitigation During Technical Report Understanding: Are we There Yet?,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,No,False,R
Chatgpt Inaccuracy Mitigation During Technical Report Understanding: Are we There Yet?,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
Chatgpt-Based Test Generation for Refactoring Engines Enhanced by Feature Analysis on Examples,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),,Yes,False,A
Chatgpt-Based Test Generation for Refactoring Engines Enhanced by Feature Analysis on Examples,"A1.1. The protocol is open, free, and universally implementable.",,Yes,False,A
Chatgpt-Based Test Generation for Refactoring Engines Enhanced by Feature Analysis on Examples,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",,Not necessary,False,A
Chatgpt-Based Test Generation for Refactoring Engines Enhanced by Feature Analysis on Examples,"A2. Metadata are accessible, even when the software is no longer available.",,No,False,A
Chatgpt-Based Test Generation for Refactoring Engines Enhanced by Feature Analysis on Examples,F1. Software is assigned a globally unique and persistent identifier (DOI),,No,False,F
Chatgpt-Based Test Generation for Refactoring Engines Enhanced by Feature Analysis on Examples,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,,No,False,F
